TSP,TSP Name,TSP FERC CID,Loc,Loc Name,Loc Loctr ID,Loc Loctr,Loc Cnty,Loc St Abbrev,Loc Zone,Loc Type Ind,Dir Flo,Loc Stat Ind,Eff Date,Inact Date,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc Name,Up/Dn Loc,Update D/T
784158214,Northern Natural Gas Company,C000060,78861,SUPERIOR ETHANOL,SRV,34 - 100 N - 35 W,DICKINSON,IA,MID 17,END,D,A,20060801,,Y,GREEN PLAINS SUPERIOR LLC,186380718,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,79048,SUPERIOR HEMPHILL CO PLANT,SRV,5 - 1 - I&GN,HEMPHILL,TX,MID 9,PLT,R,A,20101202,,Y,"SUPERIOR MIDSTREAM TEXAS, L.L.C.",153523840,N,,,,20230711 05:00
784158214,Northern Natural Gas Company,C000060,3824,SUPERIOR IA #1,SRV,35 - 100 N - 35 W,DICKINSON,IA,MID 17,LDC,D,A,19871001,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,78525,SUPERIOR PLATING  (S)                   ,SRV,36 - 114 N - 21 W,DAKOTA,MN,MID 17,END,D,A,20050119,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,78577,SUPERIOR PLATING  (W)                   ,SRV,26 - 31 N - 24 W,ANOKA,MN,MID 17,END,D,A,20050503,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,3450,SUPERIOR WI #1,SRV,9 - 48 N - 14 W,DOUGLAS,WI,MID 17,LDC,D,A,19871001,,Y,"SUPERIOR WATER, LIGHT & POWER COMPANY",7947799,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3348,SUTHERLAND IA #1,SRV,12 - 94 N - 40 W,O BRIEN,IA,MID 17,LDC,D,A,19871001,,Y,MIDAMERICAN ENERGY COMPANY,884718768,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,78328,SWISS VALLEY FARMS                      ,SRV,21 - 3 N - 1 W,GRANT,WI,MID 17,END,D,A,20020227,,Y,WISCONSIN POWER AND LIGHT COMPANY,7946452,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3938,TABLE ROCK NE #1,SRV,32 - 3 N - 12 E,PAWNEE,NE,MID 17,LDC,D,A,19871001,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,78154,TALL CORN ETHANOL PLANT,SRV,32 - 82 N - 32 W,GREENE,IA,MID 17,LDC,D,A,20010424,,Y,"POET BIOREFINING - COON RAPIDS, LLC",65486909,N,,,,20180728 05:00
784158214,Northern Natural Gas Company,C000060,2887,TAMA IA #1,SRV,28 - 83 N - 15 W,TAMA,IA,MID 17,LDC,D,A,19871001,,Y,INTERSTATE POWER AND LIGHT COMPANY,6940522,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3608,TAMA IA #2,SRV,25 - 83 N - 15 W,TAMA,IA,MID 17,LDC,D,A,19871001,,Y,INTERSTATE POWER AND LIGHT COMPANY,6940522,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,183,TARGA BENEDUM PLANT,SRV,3 - 4.5 - BENDLE,UPTON,TX,MID 3,PLT,B,A,19820903,,Y,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,807844415,N,,,,20211120 05:00
784158214,Northern Natural Gas Company,C000060,79272,TARGA BUFFALO PLANT FUEL,SRV,23 - 38 - T&P RR,MARTIN,TX,MID 6,END,D,A,20150916,,Y,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,807844415,N,,,,20160323 05:00
784158214,Northern Natural Gas Company,C000060,79220,TARGA BUFFALO PLANT MARTIN CO,SRV,23 - 38-T1 - T&P,MARTIN,TX,MID 6,PLT,R,A,20140318,,Y,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,807844415,N,,,,20160412 05:00
784158214,Northern Natural Gas Company,C000060,79099,TARGA DRIVER PLANT,SRV,25 - 37 - T&P T3S,MIDLAND,TX,MID 3,PLT,R,A,20120521,,Y,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,807844415,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,79219,TARGA EDWARD PLANT UPTON CO,SRV,50.5 - A-357 - P B SCOTT,UPTON,TX,MID 3,PLT,R,A,20140318,,Y,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,807844415,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,6751,TARGA EUNICE PLANT,SRV,3 - 22 S - 37 E,LEA,NM,MID 5,PLT,R,A,19760413,,Y,"VERSADO GAS PROCESSORS, L.L.C.",24740917,N,,,,20190122 05:00
784158214,Northern Natural Gas Company,C000060,21133,TARGA EUNICE PLANT #1,SRV,27 - 22 S - 37 E,LEA,NM,MID 5,PLT,R,A,19871001,,Y,"VERSADO GAS PROCESSORS, L.L.C.",24740917,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,49,TARGA EUNICE PLANT #2 EMERGENCY FUEL,SRV,28 - 21 S - 37 E,LEA,NM,MID 5,END,D,A,19760528,,Y,"VERSADO GAS PROCESSORS, L.L.C.",24740917,N,,,,20211120 05:00
784158214,Northern Natural Gas Company,C000060,54018,TARGA MIDKIFF PLANT,SRV,7 - 37 - T&P RR T5S,MIDLAND,TX,MID 3,PLT,R,A,19910401,,Y,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,807844415,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,78146,TARGA MONUMENT PLANT FUEL DEL.,SRV,1 - 20 S - 36 E,LEA,NM,MID 5,END,D,A,20010301,,Y,"VERSADO GAS PROCESSORS, L.L.C.",24740917,N,,,,20160326 05:00
784158214,Northern Natural Gas Company,C000060,6332,TARGA MONUMENT PLANT LEA CO (R),SRV,36 - 19 S - 36 E,LEA,NM,MID 5,PLT,R,A,19780101,,Y,"VERSADO GAS PROCESSORS, L.L.C.",24740917,N,,,,20190122 05:00
784158214,Northern Natural Gas Company,C000060,79664,TARGA PEMBROOK PLANTS,SRV,14 - D - EL & RR CO.,UPTON,TX,MID 3,PLT,R,A,20240717,,Y,MIDLAND-PERMIAN PIPELINE LLC,651295427,N,,,,20250814 05:00
784158214,Northern Natural Gas Company,C000060,78618,TARGA SPRABERRY,SRV,"25 - 37 - T-3-S, T&P RR SURVEY",MIDLAND,TX,MID 3,PLT,R,A,20051101,,Y,TARGA MIDSTREAM SERVICES LLC,153897215,N,,,,20211120 05:00
784158214,Northern Natural Gas Company,C000060,79066,TAYLOR #2,SRV,17 - 22 N - 6 W,JACKSON,WI,MID 17,END,D,A,20110606,,Y,WISCONSIN GAS LLC,7947047,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,4020,TAYLOR WI #1,SRV,4 - 21 N - 6 W,JACKSON,WI,MID 17,LDC,D,A,19871001,,Y,WISCONSIN GAS LLC,7947047,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,1318,TBPL/NNG BEATRICE,SRV,9 - 4 N - 5 E,GAGE,NE,MID 17,INT,R,A,19851201,,Y,TRAILBLAZER PIPELINE COMPANY LLC,13665749,Y,C000229,NNG/TPC BEATRICE GAGE,902901,20160601 05:00
784158214,Northern Natural Gas Company,C000060,57867,TEA SD #1,SRV,12 - 100 N - 51 W,LINCOLN,SD,MID 17,LDC,D,A,19921006,,Y,MIDAMERICAN ENERGY COMPANY,884718768,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3941,TECUMSEH NE #1,SRV,21 - 5 N - 11 E,JOHNSON,NE,MID 17,LDC,D,A,19871001,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,78094,TECUMSEH PRISON TBS,SRV,16 - 5 N - 11 E,JOHNSON,NE,MID 17,LDC,D,A,20001004,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,1369,TEKAMAH NE #1,SRV,24 - 21 N - 10 E,BURT,NE,MID 17,LDC,D,A,19871001,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,78578,TENNANT COMPANY   (W)                   ,SRV,26 - 31 N - 24 W,ANOKA,MN,MID 17,END,D,A,20050503,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,3825,TERRILL IA #1,SRV,10 - 98 N - 35 W,DICKINSON,IA,MID 17,LDC,D,A,19871001,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,78128,TERRY BUNDY GENERATING STATION,SRV,23 - 11 N - 8 E,LANCASTER,NE,MID 17,END,D,A,20010116,,Y,LINCOLN ELECTRIC SYSTEM,470803080,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,60567,TERRY JARDING,SRV,28 - 103 N - 58 W,HANSON,SD,MID 17,LDC,D,A,19931101,,Y,NORTHWESTERN ENERGY PUBLIC SERVICE CORPORATION,129287403,N,,,,20240627 05:00
784158214,Northern Natural Gas Company,C000060,3706,TESCOTT KS #1,SRV,16 - 12 S - 5 W,OTTAWA,KS,MID 16 A,LDC,D,A,19871001,,Y,"KANSAS GAS SERVICE, A DIVISION OF ONE GAS, INC.",79254828,N,,,,20190801 05:00
784158214,Northern Natural Gas Company,C000060,71358,THE TURKEY STORE                        ,SRV,26 - 32 N - 18 W,POLK,WI,MID 17,END,D,A,19980327,,Y,WISCONSIN GAS LLC,7947047,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,78529,THERMO KING CORPORATON  (S)             ,SRV,36 - 114 N - 21 W,DAKOTA,MN,MID 17,END,D,A,20050119,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,78201,THOMAS & BETTS                          ,SRV,35 - 25 N - 18 W,PIERCE,WI,MID 17,END,D,A,20010823,,Y,WISCONSIN GAS LLC,7947047,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3349,THOR IA #1,SRV,20 - 91 N - 27 W,HUMBOLDT,IA,MID 17,LDC,D,A,19871001,,Y,MIDAMERICAN ENERGY COMPANY,884718768,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3619,THORNTON IA #1,SRV,24 - 94 N - 22 W,CERRO GORDO,IA,MID 17,LDC,D,A,19871001,,Y,INTERSTATE POWER AND LIGHT COMPANY,6940522,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,35960,THURSTON NE #1,SRV,35 - 26 N - 6 E,THURSTON,NE,MID 17,LDC,D,A,19891101,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,210,TIGT MILLIGAN,SRV,23 - 6 N - 1 W,FILLMORE,NE,MID 17,INT,B,A,19871001,,Y,"TALLGRASS INTERSTATE GAS TRANSMISSION, LLC",828257431,Y,C000021,NNG/TIGT MILLIGAN [210] FILLMORE,8601,20160326 05:00
784158214,Northern Natural Gas Company,C000060,71214,TIGT TESCOTT,SRV,3 - 12 S - 5 W,OTTAWA,KS,MID 16 A,INT,B,A,19971101,,Y,"TALLGRASS INTERSTATE GAS TRANSMISSION, LLC",828257431,Y,C000021,NNG/TIGT OTTAWA,9667,20160326 05:00
784158214,Northern Natural Gas Company,C000060,78292,TIGT TESCOTT DEF. DELIVERY,SRV,3 - 12 S - 5 W,OTTAWA,KS,MID 16 A,PPT,B,A,20011025,,N,,,N,,,,20160326 05:00
784158214,Northern Natural Gas Company,C000060,56193,TILLER CORP TBS #1,SRV,12 - 32 N - 21 W,WASHINGTON,MN,MID 17,LDC,D,A,19911017,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,4063,TIPTON IA #1,SRV,36 - 81 N - 3 W,CEDAR,IA,MID 17,LDC,D,A,19871001,,Y,CITY OF TIPTON,51100113,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,78634,"TIPTON, IA TBS # 2",SRV,36 - 81 N - 3 W,CEDAR,IA,MID 17,LDC,D,A,20060201,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,2879,TOLEDO IA #1,SRV,21 - 83 N - 15 W,TAMA,IA,MID 17,LDC,D,A,19871001,,Y,INTERSTATE POWER AND LIGHT COMPANY,6940522,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,57329,TOM ROHDE,SRV,6 - 4 N - 17 E,WALWORTH,WI,MID 17,LDC,D,A,19920501,,Y,WISCONSIN ELECTRIC POWER COMPANY (GAS OPERATIONS),7947385,N,,,,20170101 05:00
784158214,Northern Natural Gas Company,C000060,79469,TOMAH #2,SRV,36 - 18 N - 2 W,MONROE,WI,MID 17,LDC,D,A,20190802,,Y,WISCONSIN POWER AND LIGHT COMPANY,7946452,N,,,,20201031 05:00
784158214,Northern Natural Gas Company,C000060,71253,TOMAH MASTER METER,SRV,33 - 17 N - 6 W,LA CROSSE,WI,MID 17,OTH,D,A,19980219,,Y,WISCONSIN GAS LLC,7947047,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,4021,TOMAH WI #1,SRV,32 - 18 N - 1 W,MONROE,WI,MID 17,LDC,D,A,19871001,,Y,WISCONSIN GAS LLC,7947047,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,54197,TOMMIE WHITE,SRV,88 - 5T - T&NO,HUTCHINSON,TX,MID 10,LDC,D,A,19870401,,Y,"WEST TEXAS GAS, INC.",60150745,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,78536,TONY DOWNS FOODS                        ,SRV,34 - 107 N - 30 W,WATONWAN,MN,MID 17,END,D,A,20050119,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,78539,TOWER ASPHALT                           ,SRV,14 - 28 N - 21 W,WASHINGTON,MN,MID 17,END,D,A,20050119,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,3896,TRACY MN #1,SRV,13 - 109 N - 40 W,LYON,MN,MID 17,LDC,D,A,19871001,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3609,TRAER IA #1,SRV,11 - 85 N - 14 W,TAMA,IA,MID 17,LDC,D,A,19871001,,Y,"CITY OF TRAER, IOWA",63089221,N,,,,20200915 05:00
784158214,Northern Natural Gas Company,C000060,79311,TRANS-PECOS HUB PECOS CO,SRV,8 - C3 - PSL,PECOS,TX,MID 3,INT,B,A,20161006,,Y,"TRANS-PECOS PIPELINE, LLC",80505591,Y,C007715,NNG/TPP-PECOS COUNTY BI-DIR,490105A,20200625 05:00
784158214,Northern Natural Gas Company,C000060,3271,TREYNOR IA #1,SRV,7 - 74 N - 41 W,POTTAWATTAMIE,IA,MID 17,LDC,D,A,19871001,,Y,MIDAMERICAN ENERGY COMPANY,884718768,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,71198,TRI CENTER SCHOOL,SRV,32 - 78 N - 41 W,HARRISON,IA,MID 17,END,D,A,19970101,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190928 05:00
784158214,Northern Natural Gas Company,C000060,79472,TRI-COUNTY PAVING INC.,SRV,14 - 10 N - 9 E,COLUMBIA,WI,MID 17,END,D,A,20190901,,Y,WISCONSIN POWER AND LIGHT COMPANY,7946452,N,,,,20190907 05:00
784158214,Northern Natural Gas Company,C000060,3897,TRIMONT MN #1,SRV,32 - 104 N - 32 W,MARTIN,MN,MID 17,LDC,D,A,19871001,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3826,TRIPOLI IA #1,SRV,3 - 92 N - 12 W,BREMER,IA,MID 17,LDC,D,A,19871001,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,63047,TRITON PROPERTIES LLC                   ,SRV,33 - 17 N - 5 W,LA CROSSE,WI,MID 17,END,D,A,19970418,,Y,WISCONSIN GAS LLC,7947047,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3898,TRUMAN MN #1,SRV,9 - 104 N - 30 W,MARTIN,MN,MID 17,LDC,D,A,19871001,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,79641,"TRUSTILE DOORS, LLC",SRV,33 - 84 N - 24 W,STORY,IA,MID 17,END,D,A,20230822,,Y,INTERSTATE POWER AND LIGHT COMPANY,6940522,N,,,,20230830 05:00
784158214,Northern Natural Gas Company,C000060,79615,TULS BIOGAS DEL,SRV,15 - 14 N - 1 W,BUTLER,NE,MID 17,END,D,A,20221004,,Y,TULS RENEWABLE ENERGY LLC,118803025,N,,,,20240419 05:00
784158214,Northern Natural Gas Company,C000060,79614,TULS BIOGAS REC,SRV,15 - 14 N - 1 W,BUTLER,NE,MID 17,RNG,R,A,20221004,,Y,TULS RENEWABLE ENERGY LLC,118803025,N,,,,20231202 05:00
784158214,Northern Natural Gas Company,C000060,4022,TUNNEL CITY WI #1,SRV,25 - 18 N - 2 W,MONROE,WI,MID 17,LDC,D,A,19871001,,Y,WISCONSIN GAS LLC,7947047,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,5208,TURKEY TRACK RANCH HEADQUARTERS,SRV,13 - G - H&GN,HUTCHINSON,TX,MID 10,LDC,D,A,19870401,,Y,"AMARILLO NATURAL GAS COMPANY, INC.",183128321,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,4008,TURTLE LAKE WI #1,SRV,30 - 34 N - 14 W,BARRON,WI,MID 17,LDC,D,A,19871001,,Y,WISCONSIN GAS LLC,7947047,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,4105,TURTON SD #1,SRV,7 - 118 N - 60 W,SPINK,SD,MID 17,LDC,D,A,19871001,,Y,NORTHWESTERN ENERGY PUBLIC SERVICE CORPORATION,129287403,N,,,,20240627 05:00
784158214,Northern Natural Gas Company,C000060,61334,TW/NNG ESTES WARD,SRV,22 - 16 - UNIV. LANDS,WARD,TX,MID 4,INT,R,A,19940621,,Y,"TRANSWESTERN PIPELINE COMPANY, LLC",7933047,Y,C000076,NNG/TW ESTES WARD,61334,20160310 10:53
784158214,Northern Natural Gas Company,C000060,78284,TW/NNG GRAY DEF DELIVERY,SRV,148 - 3 - I&GN,GRAY,TX,MID 8,PPT,B,A,20011017,,N,,,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,60667,TW/NNG GRAY ITE,SRV,120 - 3 - I&GN,GRAY,TX,MID 8,INT,B,A,19931123,,Y,"TRANSWESTERN PIPELINE COMPANY, LLC",7933047,Y,C000076,TW/NNG WARD(NNG),60667,20160310 10:53
784158214,Northern Natural Gas Company,C000060,60638,TWO HARBORS #2(TOM KUCINSKI),SRV,31 - 53 N - 11 W,LAKE,MN,MID 17,LDC,D,A,19931115,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,4062,TWO HARBORS MN #1,SRV,25 - 53 N - 11 W,LAKE,MN,MID 17,LDC,D,A,19871001,,Y,"CITY OF TWO HARBORS, MINNESOTA",60462868,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,62744,TWO HARBORS MN (FRANK THOMPSON),SRV,36 - 54 N - 11 W,LAKE,MN,MID 17,LDC,D,A,19951105,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,62743,TWO HARBORS MN (TIM COOLIDGE),SRV,31 - 54 N - 10 W,LAKE,MN,MID 17,LDC,D,A,19951105,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,79363,U.S. MINERALS,SRV,13 - 29 N - 19 W,ST CROIX,WI,MID 17,END,D,A,20171101,,Y,"MIDWEST NATURAL GAS, INC.",41200809,N,,,,20171101 05:00
784158214,Northern Natural Gas Company,C000060,2249,U.S. STEEL #1,SRV,28 - 59 N - 18 W,ST LOUIS,MN,MID 17,LDC,D,A,19871001,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,79205,U.W.-RIVER FALLS,SRV,7 - 27 N - 18 W,PIERCE,WI,MID 17,END,D,A,20131206,,Y,"ST. CROIX VALLEY NATURAL GAS COMPANY, INC.",6215263,N,,,,20231130 05:00
784158214,Northern Natural Gas Company,C000060,3942,UEHLING NE #1,SRV,3 - 20 N - 8 E,DODGE,NE,MID 17,LDC,D,A,19871001,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,1372,ULYSSES NE #1,SRV,27 - 13 N - 2 E,BUTLER,NE,MID 17,LDC,D,A,19871001,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,3272,UNDERWOOD IA #1,SRV,9 - 76 N - 42 W,POTTAWATTAMIE,IA,MID 17,LDC,D,A,19871001,,Y,MIDAMERICAN ENERGY COMPANY,884718768,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,79207,UNIMIN PORTAGE,SRV,13 - 13 N - 8 E,COLUMBIA,WI,MID 17,END,D,A,20131218,,Y,WISCONSIN POWER AND LIGHT COMPANY,7946452,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,79091,UNIMIN SAND,SRV,25 - 18 N - 2 W,MONROE,WI,MID 17,END,D,A,20120229,,Y,"COVIA SPECIALTY MINERALS, INC.",51544757,N,,,,20210130 05:00
784158214,Northern Natural Gas Company,C000060,2925,UNION CENTER WI #1,SRV,21 - 14 N - 2 E,JUNEAU,WI,MID 17,LDC,D,A,19871001,,Y,WISCONSIN POWER AND LIGHT COMPANY,7946452,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3649,UNION IA #1,SRV,22 - 86 N - 19 W,HARDIN,IA,MID 17,LDC,D,A,19871001,,Y,INTERSTATE POWER AND LIGHT COMPANY,6940522,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,79720,UNITED ENERGY NECEDAH,SRV,17 - 16 N - 3 E,JUNEAU,WI,MID 17,END,D,A,20260107,,Y,WISCONSIN POWER AND LIGHT COMPANY,7946452,N,,,,20260202 05:00
784158214,Northern Natural Gas Company,C000060,78610,UNITED ETHANOL,SRV,35 - 4 N - 13 E,ROCK,WI,MID 17,END,D,A,20051005,,Y,UNITED ETHANOL LLC,202759136,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,2244,UNITED TACONITE,SRV,11 - 56 N - 18 W,ST LOUIS,MN,MID 17,LDC,D,A,19871001,,Y,UNITED TACONITE LLC,149968401,N,,,,20160729 05:00
784158214,Northern Natural Gas Company,C000060,78595,UNIVERSITY OF MINNESOTA   (W)           ,SRV,35 - 27 N - 24 W,DAKOTA,MN,MID 17,END,D,A,20050505,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,78542,UNIVERSITY OF MINNESOTA  (S)            ,SRV,36 - 114 N - 21 W,DAKOTA,MN,MID 17,END,D,A,20050119,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,79674,UNIVERSITY OF NEBRASKA MEDICAL CENTER,SRV,34 - 15 N - 12 E,DOUGLAS,NE,MID 17,END,D,A,20241107,,Y,METROPOLITAN UTILITIES DISTRICT,6970321,N,,,,20241201 05:00
784158214,Northern Natural Gas Company,C000060,79203,UNIVERSITY OF WISCONSIN-SUPERIOR,SRV,9 - 48 N - 14 W,DOUGLAS,WI,MID 17,END,D,A,20131101,,Y,"SUPERIOR WATER, LIGHT & POWER COMPANY",7947799,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,79359,UPS FUEL SERVICES,SRV,34 - 15 N - 12 E,DOUGLAS,NE,MID 17,END,D,A,20170815,,Y,METROPOLITAN UTILITIES DISTRICT,6970321,N,,,,20170831 05:00
784158214,Northern Natural Gas Company,C000060,25084,US STEEL #2,SRV,33 - 59 N - 18 W,ST LOUIS,MN,MID 17,LDC,D,A,19871019,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,78351,USG INTERIORS                           ,SRV,1 - 112 N - 15 W,GOODHUE,MN,MID 17,END,D,A,20020626,,Y,"NORTHERN STATES POWER COMPANY, A MINNESOTA CORPORATION",6962419,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3901,UTICA MN #1,SRV,18 - 106 N - 9 W,WINONA,MN,MID 17,LDC,D,A,19871001,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,79147,VALENT BIOSCIENCES,SRV,26 - 98 N - 17 W,MITCHELL,IA,MID 17,END,D,A,20130715,,Y,OSAGE MUNICIPAL UTILITIES,155796550,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,78605,VALERO RENEWABLE FUELS ALBERT CITY,SRV,35 - 93 N - 35 W,BUENA VISTA,IA,MID 17,END,D,A,20050711,,Y,"VALERO RENEWABLE FUELS COMPANY, LLC",829990824,N,,,,20160201 08:52
784158214,Northern Natural Gas Company,C000060,78632,VALERO RENEWABLE FUELS CHARLES CITY,SRV,28 - 96 N - 16 W,FLOYD,IA,MID 17,LDC,D,A,20060207,,Y,"VALERO RENEWABLE FUELS COMPANY, LLC",829990824,N,,,,20160201 08:52
784158214,Northern Natural Gas Company,C000060,78892,VALERO RENEWABLE FUELS HARTLEY,SRV,18 - 96 N - 38 W,CLAY,IA,MID 17,END,D,A,20061201,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,191,VALERO-MCKEE REFINERY                   ,SRV,399 - 44 - H&TC,MOORE,TX,MID 10,END,D,A,19890812,,Y,VALERO ENERGY CORPORATION,789875010,N,,,,20260227 05:00
784158214,Northern Natural Gas Company,C000060,3943,VALLEY NE #1,SRV,31 - 16 N - 10 E,DOUGLAS,NE,MID 17,LDC,D,A,19871001,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
