TSP,TSP Name,TSP FERC CID,Date/Time,Comments,Loc,Loc Name,Dir Flo,Loc Cnty,Loc St Abbrev,Loc Type Ind,Loc Zone (Rec),Loc Zone (Del),Seg Nbr,Nom Ind,Loc Stat Ind,Eff Date,Inact Date,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name,Up/Dn Loc 2,Up/Dn Loc Name2,Update D/T
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421085,SYMMETRY/TGP PEDERSON ROAD WALLER,D,WALLER,TX,LDC,Z0,Z0,117,Y,A,20190701,,Y,SYMMETRY ENERGY SOLUTIONS  LLC,838611739,2835,N,,,,,,20200803 12:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421086,E OH GAS/TGP PLEASANT VALLEY TUSCAR,D,TUSCARAWAS,OH,INT,Z4,Z4,212,Y,A,20210406,,Y,THE EAST OHIO GAS COMPANY:  D/B/A/ DOMINION ENERGY OHIO,7900475,6032,Y,C001002,ML044,TGP PLEASANT VALLEY,,,20210408 09:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,440259,TGP/TGP CARNES COMPRESSOR FUEL STON,D,STONE,MS,INT,ZL,ZL,530,N,I,,20100101,N,,,,,,,,,,20241101 09:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,450105,AMMID SC/TGP QUIVIRA ST MARY,R,ST MARY,LA,GTH,ZL,ZL,515,N,I,,20190801,Y,AMERICAN MIDSTREAM OFFSHORE (SEACREST) L.P.,18641089,6684,N,,,,,,20190813 15:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,450257,KINETICA/TGP STA 527 FLASH GAS & V.,R,PLAQUEMINES,LA,INT,ZL,ZL,527,N,A,20140301,,Y,KINETICA ENERGY EXPRESS L.L.C.,263938488,8566,Y,C003552,024000,PORT SULPHUR,,,20191007 09:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,450261,CENAGAS/TGP PEMEX CHECK DELIV SOUTH,D,HIDALGO,TX,INT,Z0,Z0,492,Y,A,20200210,,Y,CENTRO NACIONAL DE CONTROL DEL GAS NATURAL,812819334,10053,N,,,,,,20200211 15:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,450262,CENAGAS/TGP REC NORTH HIDALGO,R,HIDALGO,TX,INT,Z0,Z0,492,Y,A,20140301,,Y,CENTRO NACIONAL DE CONTROL DEL GAS NATURAL,812819334,10053,N,,,,,,20180626 09:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,450303,TGP/TGP GRAND CHENIER STRADDLE PLAN,R,CAMERON,LA,INT,ZL,ZL,905,N,I,,20190901,N,,,,,,,,,,20190911 15:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,460003,NFG/TGP HAMBURG COLDEN INJECTION ER,B,ERIE,NY,INT,Z5,Z5,224,Y,A,20100101,,Y,NATIONAL FUEL GAS SUPPLY CORP,7912959,6313,Y,C000046,460003,COLDEN STORAGE,,,20160401 10:05
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,460004,EGTS/TGP HARRISON INJECTION POTTER,B,POTTER,PA,INT,Z4,Z4,399,Y,A,20100101,,Y,EASTERN GAS TRANSMISSION AND STORAGE  INC.,116025180,3531,Y,C000160,40109,TGP - HARRISON,,,20210301 09:00
