TSP,TSP Name,TSP FERC CID,Date/Time,Comments,Loc,Loc Name,Dir Flo,Loc Cnty,Loc St Abbrev,Loc Type Ind,Loc Zone (Rec),Loc Zone (Del),Seg Nbr,Nom Ind,Loc Stat Ind,Eff Date,Inact Date,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name,Up/Dn Loc 2,Up/Dn Loc Name2,Update D/T
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,800116,WIC/CIG (BTW) BAXTER TO WIC SWEETWA,R,SWEETWATER,WY,VIR,BTW,BTW,411,Y,A,20141101,,Y,WYOMING INTERSTATE COMPANY  L.L.C.,30669048,4669,Y,C000978,800116,WIC/CIG (BTW) BAXTER TO WIC SWEETWA,,,20210415 15:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,800132,MW OVR/WIC (CCW) CARTER CREEK RECEI,R,UINTA,WY,VIR,OT,OT,930,N,I,,20180701,Y,MOUNTAINWEST OVERTHRUST PIPELINE  LLC,843758483,3045,Y,C001087,10002,CARTER CREEK TO OTPL,,,20220419 09:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,800140,CIG/WIC (CHD) CHROME DOME SWEETWATE,D,SWEETWATER,WY,VIR,CHD,CHD,407,Y,A,20141101,,Y,COLORADO INTERSTATE GAS COMPANY  L.L.C.,6914865,15038,Y,C000981,800140,CIG/WIC (CHD) CHROME DOME SWEETWATE,,,20210415 15:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,800184,WIC/CPG (CUR) CURLEY METER STATION,R,WELD,CO,INT,CUR,CUR,441,Y,A,20141101,,Y,WYOMING INTERSTATE COMPANY  L.L.C.,30669048,4669,Y,C000978,800184,WIC/CPG (CUR) CURLEY METER STATION,,,20200827 15:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,800186,MW OVR/WIC (CWD) CLEAR CREEK STORAG,D,UINTA,WY,VIR,OT,OT,930,Y,A,20141101,,Y,MOUNTAINWEST OVERTHRUST PIPELINE  LLC,843758483,3045,Y,C001087,10010,CLEAR CREEK ST - DEL,,,20220419 09:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,800188,MW OVR/WIC (CWR) CLEAR CREEK STORAG,R,UINTA,WY,VIR,OT,OT,930,Y,A,20141101,,Y,MOUNTAINWEST OVERTHRUST PIPELINE  LLC,843758483,3045,Y,C001087,10009,CLEAR CREEK ST - REC,,,20220419 09:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,800212,WIC/CIG (DOV) DOVER METER STATION W,D,WELD,CO,VIR,DOV,DOV,447,Y,A,20141101,,Y,WYOMING INTERSTATE COMPANY  L.L.C.,30669048,4669,Y,C000978,800212,WIC/CIG (DOV) DOVER METER STATION W,,,20210415 15:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,800245,WIC/CIG (FLY) FLYING HAWK WELD,B,WELD,CO,VIR,FLY,FLY,449,Y,A,20141101,,Y,WYOMING INTERSTATE COMPANY  L.L.C.,30669048,4669,Y,C000978,800245,WIC/CIG (FLY) FLYING HAWK WELD,,,20210415 15:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,800273,CHIPPROC/WIC (GLD) GOLDEN DOME RECE,R,UINTAH,UT,VIR,WIC KL,WIC KL,402,Y,A,20141101,,Y,CHIPETA PROCESSING LLC,827469144,8399,N,,,,,,20210415 15:00
143363542,CHEYENNE PLAINS GAS PIPELINE,C000995,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,800274,TALLGRAS/CIG (GLK) GLENROCK CONVERS,B,CONVERSE,WY,VIR,,,434,N,A,20170719,,Y,TALLGRASS INTERSTATE GAS TRANSMISSION  LLC,828257431,18,Y,C000597,19350,CIG/TIGT GLENROCK CONVERSE,,,20231101 09:00
