TSP,TSP Name,TSP FERC CID,Date/Time,Comments,Loc,Loc Name,Dir Flo,Loc Cnty,Loc St Abbrev,Loc Type Ind,Loc Zone (Rec),Loc Zone (Del),Seg Nbr,Nom Ind,Loc Stat Ind,Eff Date,Inact Date,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name,Up/Dn Loc 2,Up/Dn Loc Name2,Update D/T
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,605300,SEA ROBN/SNG ERATH VERMILION,R,VERMILION,LA,INT,ZN 0,ZN 0,340,Y,A,20211006,,Y,SEA ROBIN PIPELINE COMPANY  LLC,45943644,3590,Y,C000253,94062,SEA ROBIN TO SOUTHERN NATURAL INTERCONNECT,,,20211007 12:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,605400,BBTBAMA/SNG DUNCANVILLE TUSCALOOSA,R,TUSCALOOSA,AL,INT,ZN 2,ZN 2,90,Y,A,20190401,,Y,BBT ALABAMA  LLC,118941696,10709,N,,020496,DUNCANVILLE DS 85110-11,,,20230314 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,605450,BBTBAMA/SNG DUNCANVILLE TUSCALOOSA,D,TUSCALOOSA,AL,INT,ZN 2,ZN 2,90,Y,A,20230418,,Y,BBT ALABAMA  LLC,118941696,10709,N,,012665,SNG TO AL-DUNCANVILLE,,,20230418 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,605500,COL GULF/SNG SHADYSIDE ST MARY,R,ST MARY,LA,INT,ZN 0,ZN 0,340,Y,A,20130101,,Y,COLUMBIA GULF TRANSMISSION CO.,7854581,15040,Y,C000307,4078,SONAT-SHADYSIDE,,,20160401 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,605600,FGT/SNG FRANKLINTON WEST WASHINGTON,D,WASHINGTON,LA,INT,ZN 0,ZN 0,350,Y,A,20251009,,Y,FLORIDA GAS TRANSMISSION COMPANY  LLC,6924518,1445,Y,C000255,174596,SNG FRANKLINTON WEST,,,20251014 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,605700,SQUARE 1/SNG UDP STATE LEASE 14720,R,WASHINGTON,LA,GTH,ZN 0,ZN 0,350,N,I,,20170301,Y,SQUARE ONE CORPORATION,141626320,8342,N,,,,,,20200306 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,605900,DESTIN/SNG ENTERPRISE CLARKE,R,CLARKE,MS,INT,ZN 1,ZN 1,420,Y,A,20251009,,Y,DESTIN PIPELINE COMPANY  LLC,809423697,3605,Y,C000055,SOUTHNTRL,SOUTHERN NATURAL,,,20251014 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,606100,ETNG/SNG WHITFIELD WHITFIELD,D,WHITFIELD,GA,INT,ZN 3,ZN 3,180,Y,A,20181102,,Y,EAST TENNESSEE NATURAL GAS COMPANY,7921323,26164,Y,C000085,59200,SONAT MURRAY LATERAL - WHITFIELD CO  GA,,,20181103 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,606200,GULFSTH/SNG PETAL CLARKE,R,CLARKE,MS,INT,ZN 1,ZN 1,420,Y,A,20130101,,Y,GULF SOUTH PIPELINE COMPANY  LLC,78444247,26373,Y,C000591,108011,SONAT PETAL RECEIPT,109011,SONAT PETAL DELIVERY,20200604 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,606210,GULFSTH/SNG PETAL STORAGE-SNG CLARK,D,CLARKE,MS,INT,ZN 1,ZN 1,430,Y,A,20200210,,Y,GULF SOUTH PIPELINE COMPANY  LLC,78444247,26373,Y,C000591,109011,SONAT PETAL DELIVERY,,,20241201 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,606300,FGT/SNG JACKSONVILLE CLAY,D,CLAY,FL,INT,ZN 3,ZN 3,610,Y,A,20220921,,Y,FLORIDA GAS TRANSMISSION COMPANY  LLC,6924518,1445,Y,C000255,487860,SNG CYPRESS,,,20220921 12:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,606350,SEACOAST/SNG CYPRESS CLAY,D,CLAY,FL,EGN,ZN 3,ZN 3,610,Y,A,20220921,,Y,SEACOAST GAS TRANSMISSION  LLC,827484085,6957,N,,,,,,20220921 12:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,606360,EEC/SNG CYPRESS EFFINGHAM,R,EFFINGHAM,GA,INT,ZN 3,ZN 3,599,Y,A,20150530,,Y,ELBA EXPRESS COMPANY  L.L.C.,828834445,156,Y,C000147,606360,EEC/SNG CYPRESS EFFINGHAM,,,20161201 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,606370,EEC/SNG WRENS EEC TO SNG JEFFERSON,R,JEFFERSON,GA,INT,ZN 3,ZN 3,560,Y,A,20180420,,Y,ELBA EXPRESS COMPANY  L.L.C.,828834445,156,Y,C000147,606370,EEC/SNG WRENS EEC TO SNG JEFFERSON,,,20180424 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,606380,EEC/SNG WRENS SNG TO EEC JEFFERSON,D,JEFFERSON,GA,INT,ZN 3,ZN 3,570,Y,A,20150530,,Y,ELBA EXPRESS COMPANY  L.L.C.,828834445,156,Y,C000147,606380,EEC/SNG WRENS SNG TO EEC JEFFERSON,,,20160401 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,606400,GULFRUN/SNG SESH RICHLAND,R,RICHLAND,LA,INT,ZN 1,ZN 1,380,Y,A,20130101,,Y,GULF RUN TRANSMISSION  LLC,118760527,11091,Y,C011606,898501,SESH/SONAT HEADER GR,,,20230118 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,606500,GULFSTH/SNG SESH RICHLAND,R,RICHLAND,LA,INT,ZN 1,ZN 1,380,Y,A,20130101,,Y,GULF SOUTH PIPELINE COMPANY  LLC,78444247,26373,Y,C000591,022406,DELHI (TO SESH/SNG),,,20200604 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,606610,SESH/SNG JEFFERS,B,JEFFERSON DAVIS,MS,INT,ZN 1,ZN 1,390,Y,A,20130101,,Y,SOUTHEAST SUPPLY HEADER  L.L.C.,808264746,4894,Y,C001203,83106,SONAT GWINVILLE,,,20241216 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,606700,ETC TIG/SNG SESH RICHLAND,R,RICHLAND,LA,INT,ZN 1,ZN 1,380,Y,A,20130101,,Y,ETC TIGER PIPELINE  LLC,829521983,5231,Y,C001013,78543,SESH,,,20160401 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,607000,BOARDWST/SNG PETROLOGISTICS IBERVIL,B,IBERVILLE,LA,STR,ZN 0,ZN 0,340,Y,A,20130101,,Y,BOARDWALK STORAGE COMPANY  LLC,78657183,7018,Y,C001262,023135,SONAT DELIVERY,023136,SONAT RECEIPT,20240530 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,607100,ACADIAN/SNG IBER,R,IBERVILLE,LA,INT,ZN 0,ZN 0,340,Y,A,20220406,,Y,ACADIAN GAS PIPELINE SYSTEM,135481971,17883,Y,C000932,H32416,SNG-IBERVILLE,,,20241216 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,607200,ENTPROC/SNG BURNS POINT ST MARY,R,ST MARY,LA,INT,ZN 0,ZN 0,340,N,I,,20221101,Y,ENTERPRISE GAS PROCESSING LLC,45779977,4667,N,,,,,,20221117 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,608100,GULFSTH/SNG SMIT,R,SMITH,MS,INT,ZN 1,ZN 1,410,Y,A,20161012,,Y,GULF SOUTH PIPELINE COMPANY  LLC,78444247,26373,Y,C000591,022723,BAY SPRINGS (TO SNG) EXPANSION,,,20241216 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,608500,LEAF/SNG JASPER,B,JASPER,MS,STR,ZN 1,ZN 1,420,Y,A,20130101,,Y,LEAF RIVER ENERGY CENTER LLC,806804410,4970,Y,C002311,006900518,SONAT,,,20241216 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,609000,TEX GAS/SNG KOSCIUSKO ATTALA,R,ATTALA,MS,INT,ZN 1,ZN 1,50,Y,A,20200210,,Y,TEXAS GAS TRANSMISSION  LLC,115972101,4076,Y,C000592,9559,SONAT-KOSCIUSKO,,,20200211 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,609400,MSHUB/SNG SIMPSO,B,SIMPSON,MS,STR,ZN 1,ZN 1,410,Y,A,20130101,,Y,MISSISSIPPI HUB  LLC,827022182,6954,Y,C001199,1112164,SOUTHERN NATURAL GAS,1112164,SOUTHERN NATURAL GAS,20241216 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,611000,NORTH LA ZONE 0 POOL,B,OUACHITA,LA,PPT,ZN 0,ZN 0,20,Y,A,20130101,,N,,,,,,,,,,20160401 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,611001,SOUTH LA ZONE 0 POOL,B,WASHINGTON,LA,PPT,ZN 0,ZN 0,360,Y,A,20130101,,N,,,,,,,,,,20160401 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,611002,ZONE 1 NORTH POOL,B,MADISON,MS,PPT,ZN 1,ZN 1,50,Y,A,20130101,,N,,,,,,,,,,20160401 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,611003,SNG ZN 1 SOUTH GWINVILLE POOL,B,JEFFERSON DAVIS,MS,PPT,ZN 1,ZN 1,390,Y,A,20130101,,N,,,,,,,,,,20160401 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,611004,SNG ZN 1 SOUTH ENTERPRISE POOL,B,LAUDERDALE,MS,PPT,ZN 1,ZN 1,430,Y,A,20130101,,N,,,,,,,,,,20160401 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,611005,ZONE 2 NORTH POOL,B,TUSCALOOSA,AL,PPT,ZN 2,ZN 2,120,Y,A,20130101,,N,,,,,,,,,,20160401 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,611006,ZONE 3 SOUTH POOL,B,EFFINGHAM,GA,PPT,ZN 3,ZN 3,615,Y,A,20130101,,N,,,,,,,,,,20160401 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,624700,Linder/SNG UDP BAYOU LONG #3-VINTAG,R,LIVINGSTON,LA,GTH,ZN 0,ZN 0,340,N,I,,20180301,Y,LINDER OIL COMPANY  A PARTNERSHIP,104021704,19256,N,,,,,,20200303 12:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,625500,C6 OPERA/SNG UDP SPIDER FIELD #2 -,R,DE SOTO,LA,GTH,ZN 0,ZN 0,10,N,I,,20161012,Y,C6 OPERATING  LLC,79217094,9207,N,,,,,,20200303 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,626300,URBAN/SNG ROBINSON BEND TUSCALOOSA,R,TUSCALOOSA,AL,GTH,ZN 2,ZN 2,90,Y,A,20240419,,Y,URBAN OIL & GAS GROUP LLC,964569110,9080,N,,,,,,20240422 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,630000,TX PETR/SNG UDP BAYOU SALE #1-TEXAC,R,ST MARY,LA,GTH,ZN 0,ZN 0,340,Y,A,20161010,,Y,TEXAS PETROLEUM INVESTMENT COMPANY,619010770,1700,N,,,,,,20221028 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,630150,HEC/SNG UDP DUCK LAKE R/S ST MARTIN,R,ST MARTIN,LA,GTH,ZN 0,ZN 0,340,Y,A,20130101,,Y,HILCORP ENERGY COMPANY,606410538,1074,N,,,,,,20160708 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,630300,GULFSTH/SNG SHADYSIDE ST MARY,R,ST MARY,LA,INT,ZN 0,ZN 0,340,Y,A,20251009,,Y,GULF SOUTH PIPELINE COMPANY  LLC,78444247,26373,Y,C000591,000177,BAYOU SALE/SHADYSIDE (TO SNG),,,20251014 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,630610,SHORE SE/SNG BAYOU LONG NORTH REDEL,D,IBERIA,LA,END,ZN 0,ZN 0,340,N,I,,20170901,Y,SHORELINE SOUTHEAST LLC,828863469,6286,N,,,,,,20170908 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,630850,TX PETR/SNG UDP BAYOU POSTILLION #5,R,IBERIA,LA,GTH,ZN 0,ZN 0,340,N,I,,20180501,Y,TEXAS PETROLEUM INVESTMENT COMPANY,619010770,1700,N,,,,,,20200306 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,631100,SSI/SNG BELLE GROVE # 1 IBERVILLE,R,IBERVILLE,LA,WHD,ZN 0,ZN 0,340,N,I,,20180501,Y,SSI ENERGY LLC,,9630,N,,,,,,20200306 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,631900,ET G&P/SNG UDP LAKE LAROSE IBERIA,R,IBERIA,LA,GTH,ZN 0,ZN 0,340,Y,A,20240419,,Y,ET GATHERING & PROCESSING LLC,32377308,3862,Y,C012199,631900,ETC TX/SNG UDP LAKE LAROSE IBERIA,,,20240430 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,632400,HEC/SNG UDP BAYOU CROOK CHENE SAINT,R,ST MARTIN,LA,WHD,ZN 0,ZN 0,340,Y,A,20201006,,Y,HILCORP ENERGY COMPANY,606410538,1074,N,,,,,,20201007 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,633200,TERMO/SNG UDP SECTION 28 - AMOCO ST,R,ST MARTIN,LA,GTH,ZN 0,ZN 0,340,Y,A,20220406,,Y,THE TERMO COMPANY,43999382,7095,N,,,,,,20220407 12:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,640000,HIGH PT/SNG TOCA ST BERNARD,R,ST BERNARD,LA,INT,ZN 0,ZN 0,320,Y,A,20210406,,Y,HIGH POINT GAS TRANSMISSION  LLC,78497536,8345,Y,C003189,020001,SNG INTERCONNECT,,,20210408 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,643201,TRNSCO/SNG JONESBORO CLAYTON,D,CLAYTON,GA,INT,ZN 3,ZN 3,500,Y,A,20221007,,Y,TRANSCONTINENTAL GAS PIPELINE COMPANY  LLC,7933021,4153,Y,C000654,1006141,JONESBORO,,,20221007 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,643350,PROVDNCE/SNG UDP CORRINE FIELD MONR,R,MONROE,MS,GTH,ZN 1,ZN 1,60,Y,A,20130101,,Y,PROVIDENCE OPERATING  LLC,809908569,9361,N,,,,,,20160708 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,644200,HEC/SNG UDP LOCKHART CROSSING - AMO,R,LIVINGSTON,LA,OTH,OFF,OFF,900,N,I,,20170301,Y,HILCORP ENERGY COMPANY,606410538,1074,N,,,,,,20170303 15:01
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,645800,BLK WARR/SNG UDP UDP BROOKWOOD JEFF,R,JEFFERSON,AL,GTH,ZN 2,ZN 2,120,Y,A,20220911,,Y,BLACK WARRIOR METHANE CORP.,112638531,7195,N,,,,,,20221003 12:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,646000,OAK GROV/SNG UDP TXO JEFFERSON,R,JEFFERSON,AL,GTH,ZN 2,ZN 2,120,N,I,,20170619,Y,OAK GROVE RESOURCES  LLC,3734,7072,N,,,,,,20190528 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,646010,URBAN/SNG UDP OAK GROVE-LICK CREEK,R,JEFFERSON,AL,GTH,ZN 2,ZN 2,120,Y,A,20130101,,Y,URBAN OIL & GAS GROUP LLC,964569110,9080,N,,,,,,20180219 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,646020,PGP OPER/SNG UDP OAK GROVE BAYVIEW,R,JEFFERSON,AL,GTH,ZN 2,ZN 2,120,Y,A,20240419,,Y,PGP OPERATING  LLC,79228639,9118,N,,,,,,20240422 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,646040,PGP OPER/SNG UDP OAK GROVE #5 JEFFE,R,JEFFERSON,AL,GTH,ZN 2,ZN 2,120,Y,A,20130101,,Y,PGP OPERATING  LLC,79228639,9118,N,,,,,,20160708 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,646050,PGP OPER/SNG UDP OAK GROVE #2 JEFFE,R,JEFFERSON,AL,GTH,ZN 2,ZN 2,120,Y,A,20130101,,Y,PGP OPERATING  LLC,79228639,9118,N,,,,,,20160708 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,646060,URBAN/SNG UDP OAK GROVE #3 JEFFERSO,R,JEFFERSON,AL,GTH,ZN 2,ZN 2,120,N,I,,20200701,Y,URBAN OIL & GAS GROUP LLC,964569110,9080,N,,,,,,20200714 12:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,646070,PGP OPER/SNG UDP OAK GROVE #4 JEFFE,R,JEFFERSON,AL,GTH,ZN 2,ZN 2,110,Y,A,20230418,,Y,PGP OPERATING  LLC,79228639,9118,N,,,,,,20230418 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,646080,PGP OPER/SNG UDP OAK GROVE #6 JEFFE,R,JEFFERSON,AL,GTH,ZN 2,ZN 2,110,Y,A,20230418,,Y,PGP OPERATING  LLC,79228639,9118,N,,,,,,20230418 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,646090,DIV PROD/SNG UDP SHORT CREEK TUSCAL,R,TUSCALOOSA,AL,GTH,ZN 2,ZN 2,120,Y,A,20130101,,Y,DIVERSIFIED PRODUCTION  LLC,601293178,10138,N,,,,,,20250428 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,646120,DIV PROD/SNG UDP SHORT CREEK #2 JEF,R,JEFFERSON,AL,GTH,ZN 2,ZN 2,120,Y,A,20210406,,Y,DIVERSIFIED PRODUCTION  LLC,601293178,10138,N,,,,,,20250428 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,646840,WALT BLK/SNG UDP BLUE CREEK #3 TUSC,R,TUSCALOOSA,AL,GTH,ZN 2,ZN 2,110,Y,A,20130101,,Y,WALTER BLACK WARRIOR BASIN LLC,183402874,6958,N,,,,,,20160708 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,646870,WALT BLK/SNG UDP BLUE CREEK #4 TUSC,R,TUSCALOOSA,AL,GTH,ZN 2,ZN 2,110,N,I,,20201101,Y,WALTER BLACK WARRIOR BASIN LLC,183402874,6958,N,,,,,,20201101 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,647100,LAND INC/SNG UDP WOOLBANK CREEK #1,R,PICKENS,AL,GTH,ZN 2,ZN 2,80,N,I,,20251001,Y,LAND AND NATURAL RESOURCE DEVELOPMENT  INC.,190504746,9359,N,,,,,,20251007 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,647800,PUNDS JR/SNG UDP KNOXO FIELD WALTHA,R,WALTHALL,MS,GTH,ZN 1,ZN 1,370,N,I,,20250801,Y,POUNDS  J R INC.,156002487,7143,N,,,,,,20250806 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,648500,CHISOS/SNG UDP DEXTER FIELD WALTHAL,R,WALTHALL,MS,GTH,ZN 1,ZN 1,370,Y,A,20130101,,Y,CHISOS PIPELINE COMPANY LLC,363557047,9513,N,,,,,,20160708 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,650070,ET G&P/SNG UDP SPIDER METER STATION,R,DE SOTO,LA,GTH,ZN 0,ZN 0,10,Y,A,20201006,,Y,ET GATHERING & PROCESSING LLC,32377308,3862,Y,C012199,650070,ETC TX/SNG UDP SPIDER METER STATION,,,20240430 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,650075,ET G&P/SNG UDP LOGANSPORT METER STA,R,DE SOTO,LA,GTH,ZN 0,ZN 0,10,Y,A,20190401,,Y,ET GATHERING & PROCESSING LLC,32377308,3862,Y,C012199,650075,ETC TX/SNG UDP LOGANSPORT METER STA,,,20240430 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,650090,AMP/SNG UDP CARTHAGE LATERAL DESOTO,R,DE SOTO,LA,GTH,ZN 0,ZN 0,10,Y,I,,20170301,Y,AMP GATHERING I  LP,79928675,9462,N,,,,,,20170315 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,650095,PELICO/SNG OAKFIELD CHOUDRANT LINCO,R,LINCOLN,LA,INT,ZN 0,ZN 0,20,N,I,,20250601,Y,PELICO PIPELINE  LLC,,7157,Y,C000109,650095,PELICO/SNG OAKFIELD,,,20250620 12:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,651320,EGT/SNG PERRYVILLE OUACHITA,R,OUACHITA,LA,INT,ZN 1,ZN 1,30,Y,A,20251009,,Y,ENABLE GAS TRANSMISSION  LLC,872670161,3019,Y,C000544,805094,SONAT PV CORE DEL,,,20251014 09:00
